C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
51.113884,36221971.84,60.716206,MP
51.305016,36221935.71,60.716736,MP
51.620815,36221905.25,60.717281,MP
51.711819,36221874.88,60.717815,MP
51.935165,36221844.53,60.718353,MP
51.606075,36221808.68,60.718887,MP
51.569569,36221778.12,60.719418,MP
51.748077,36221747.73,60.719952,MP
51.884163,36221712.03,60.72049,MP
51.468143,36221681.54,60.721024,MP
51.608124,36221650.88,60.721565,MP
51.882801,36221620.35,60.722103,MP
51.949806,36221584.34,60.722637,MP
51.631809,36221553.76,60.723164,MP
51.22913,36221523.28,60.723717,MP
51.002464,36221492.92,60.724247,MP
51.465229,36221456.99,60.724781,MP
51.361183,36221426.47,60.725319,MP
50.991211,36221396.05,60.725853,MP
50.786987,36221365.6,60.726391,MP
50.867199,36221329.61,60.726933,MP
51.018677,36221299.23,60.727467,MP
51.142185,36221268.8,60.728004,MP
51.326523,36221232.92,60.728539,MP
51.239536,36221202.44,60.729076,MP
51.447231,36221171.71,60.729618,MP
51.451122,36221141.12,60.730148,MP
51.576172,36221110.46,60.730682,MP
51.788902,36221074.49,60.73122,MP
51.906029,36221043.74,60.731754,MP
51.877762,36221013.13,60.7323,MP
51.981117,36220982.43,60.732841,MP
51.929447,36220946.44,60.733372,MP
51.667152,36220915.91,60.73391,MP
50.904694,36220885.45,60.734451,MP
50.569477,36220849.55,60.734985,MP
49.996151,36220818.97,60.735535,MP
49.804146,36220788.24,60.736073,MP
49.874832,36220757.79,60.73661,MP
50.312786,36220721.75,60.737137,MP
51.10651,36220690.92,60.73769,MP
51.097149,36220660.22,60.738213,MP
51.586605,36220629.85,60.738754,MP
51.655167,36220594.09,60.739292,MP
51.922771,36220563.49,60.739838,MP
51.333012,36220532.84,60.740376,MP
51.241539,36220502.33,60.740913,MP
50.980038,36220466.31,60.741455,MP
51.240421,36220435.83,60.741993,MP
50.845932,36220405.14,60.742538,MP
50.839046,36220374.49,60.743073,MP
50.465698,36220338.46,60.74361,MP
50.156036,36220307.76,60.744144,MP
50.117462,36220277.26,60.744698,MP
49.98621,36220241.3,60.745228,MP
50.098003,36220210.6,60.745773,MP
49.809128,36220180.09,60.746311,MP
49.592438,36220149.14,60.746849,MP
49.651985,36220113.04,60.747391,MP
49.893593,36220082.42,60.747929,MP
49.569977,36220051.67,60.748466,MP
49.803295,36220020.93,60.749008,MP
50.035923,36219984.93,60.749546,MP
50.36314,36219954.08,60.750095,MP
50.983593,36219923.48,60.750633,MP
51.100685,36219892.79,60.751171,MP
51.319561,36219856.7,60.751713,MP
51.590874,36219825.91,60.752254,MP
51.609211,36219795.13,60.752804,MP
51.500568,36219764.31,60.75333,MP
50.938381,36219728.38,60.75388,MP
51.029102,36219697.68,60.754421,MP
51.072765,36219667.12,60.754955,MP
50.920712,36219631.0,60.755497,MP
50.386177,36219600.28,60.75605,MP
50.051643,36219569.59,60.756588,MP
49.97094,36219538.47,60.757122,MP
49.259277,36219502.14,60.757675,MP
49.193821,36219471.49,60.758205,MP
49.253635,36219440.64,60.758743,MP
50.048359,36219409.68,60.759285,MP
50.590469,36219373.32,60.759834,MP
50.856499,36219342.49,60.760372,MP
51.101429,36219311.45,60.760921,MP
51.839478,36219280.64,60.761463,MP
51.581448,36219249.73,60.762005,MP
51.085876,36219213.53,60.762554,MP
51.067043,36219182.78,60.763092,MP
50.895863,36219151.92,60.76363,MP
50.524086,36219120.95,60.764175,MP
50.142879,36219084.74,60.764713,MP
49.382504,36219053.66,60.765263,MP
49.777336,36219022.67,60.7658,MP
49.791908,36218991.78,60.766342,MP
50.160969,36218955.58,60.766891,MP
50.344158,36218924.44,60.767433,MP
50.20924,36218893.42,60.767975,MP
50.346466,36218862.32,60.768513,MP
50.969669,36218831.62,60.769062,MP
51.087471,36218795.47,60.769615,MP
50.993713,36218764.74,60.770145,MP
51.078835,36218733.9,60.770695,MP
51.099033,36218703.16,60.771233,MP
51.302212,36218666.93,60.771786,MP
51.329647,36218636.09,60.77232,MP
51.133671,36218605.19,60.772865,MP
51.304539,36218568.89,60.773418,MP
51.105309,36218538.05,60.773956,MP
51.21336,36218506.98,60.774509,MP
50.97316,36218475.96,60.775043,MP
51.091454,36218439.6,60.775585,MP
50.665714,36218408.75,60.776138,MP
50.472523,36218377.9,60.776676,MP
50.509342,36218346.94,60.777222,MP
50.761978,36218316.03,60.77776,MP
50.562099,36218279.71,60.778313,MP
50.834103,36218249.1,60.778854,MP
51.162907,36218218.13,60.779404,MP
50.965519,36218181.94,60.779945,MP
50.972996,36218150.79,60.780499,MP
51.237831,36218119.84,60.781033,MP
50.752003,36218088.81,60.781578,MP
50.780033,36218052.31,60.782131,MP
50.501316,36218021.11,60.782677,MP
50.645752,36217990.03,60.783218,MP
51.544827,36217959.19,60.783764,MP
51.968384,36217927.89,60.784313,MP
51.830853,36217891.59,60.784863,MP
52.074699,36217860.72,60.785404,MP
52.033615,36217829.62,60.78595,MP
52.535995,36217798.8,60.786499,MP
52.349506,36217762.43,60.787048,MP
52.171555,36217731.36,60.78759,MP
51.861732,36217700.53,60.788136,MP
52.028469,36217664.14,60.788685,MP
51.940823,36217632.82,60.789234,MP
51.894398,36217601.62,60.789776,MP
52.030933,36217570.67,60.790321,MP
51.804268,36217539.71,60.790871,MP
51.925522,36217503.12,60.79142,MP
52.01897,36217472.05,60.791962,MP
51.605564,36217440.82,60.792515,MP
51.769802,36217409.91,60.793049,MP
51.801327,36217373.52,60.793602,MP
52.250916,36217342.49,60.794151,MP
51.561958,36217311.24,60.794701,MP
51.806076,36217280.13,60.795254,MP
51.123852,36217243.72,60.795799,MP
51.465351,36217212.92,60.796337,MP
50.933544,36217181.84,60.79689,MP
50.492706,36217150.89,60.79744,MP
49.636017,36217114.41,60.797985,MP
49.506973,36217083.44,60.798538,MP
49.62738,36217052.31,60.799091,MP
50.335323,36217021.09,60.799641,MP
50.882103,36216984.52,60.800179,MP
51.17519,36216953.51,60.800735,MP
50.761715,36216922.5,60.801289,MP
50.762241,36216886.4,60.80183,MP
50.44175,36216855.47,60.80238,MP
50.763721,36216824.5,60.802921,MP
51.077812,36216793.66,60.803474,MP
50.98893,36216757.36,60.804024,MP
50.948841,36216726.17,60.804565,MP
50.455383,36216695.09,60.805115,MP
50.045345,36216663.96,60.805668,MP
49.99242,36216627.48,60.806217,MP
50.57692,36216596.5,60.80677,MP
50.706898,36216565.6,60.807312,MP
51.226368,36216534.6,60.807865,MP
50.919014,36216498.16,60.808407,MP
50.818233,36216467.14,60.808971,MP
51.098289,36216436.33,60.809517,MP
50.815399,36216405.53,60.81007,MP
50.980816,36216369.23,60.810608,MP
50.83308,36216338.13,60.811161,MP
50.943169,36216307.09,60.811714,MP
51.077641,36216270.74,60.812271,MP
51.163254,36216240.0,60.812824,MP
51.055847,36216209.06,60.813362,MP
51.311115,36216172.68,60.813915,MP
50.845985,36216141.71,60.814468,MP
50.829754,36216110.57,60.815014,MP
51.082695,36216079.7,60.815567,MP
50.638195,36216043.45,60.81612,MP
50.830505,36216012.6,60.816673,MP
51.186054,36215981.62,60.81723,MP
50.994717,36215945.32,60.817768,MP
51.028824,36215914.23,60.818321,MP
51.450317,36215883.2,60.818867,MP
51.204414,36215852.18,60.81942,MP
51.099545,36215815.8,60.819973,MP
51.095097,36215784.68,60.820526,MP
51.277317,36215753.76,60.821079,MP
51.310577,36215717.52,60.821632,MP
51.407604,36215686.54,60.822178,MP
50.490421,36215655.56,60.822727,MP
50.704342,36215619.43,60.823284,MP
50.848465,36215588.41,60.823833,MP
50.83308,36215557.68,60.824383,MP
50.139023,36215521.24,60.824947,MP
50.195789,36215490.35,60.8255,MP
50.4286,36215459.28,60.826042,MP
50.613808,36215428.0,60.826599,MP
50.984928,36215391.38,60.827152,MP
50.890308,36215360.37,60.827705,MP
50.902401,36215329.09,60.828259,MP
51.406567,36215298.07,60.828815,MP
51.309322,36215261.45,60.829365,MP
51.720737,36215230.72,60.829918,MP
51.193794,36215199.4,60.830467,MP
51.237537,36215162.9,60.831024,MP
51.409256,36215131.85,60.831577,MP
51.677738,36215100.84,60.832127,MP
51.361183,36215064.17,60.832684,MP
50.698715,36215033.01,60.833241,MP
49.964714,36215001.79,60.833797,MP
49.34087,36214970.58,60.834343,MP
48.520668,36214933.8,60.8349,MP
48.396355,36214902.77,60.835457,MP
48.090282,36214871.39,60.836006,MP
48.660572,36214840.42,60.836555,MP
49.577614,36214803.65,60.837116,MP
50.393852,36214772.4,60.837662,MP
51.145756,36214741.14,60.838215,MP
51.330486,36214709.97,60.838768,MP
51.738571,36214673.48,60.839321,MP
51.622616,36214642.32,60.839882,MP
51.163425,36214610.97,60.840435,MP
50.230789,36214579.5,60.840984,MP
49.619781,36214542.92,60.841541,MP
49.18811,36214511.92,60.842094,MP
48.929138,36214480.69,60.842651,MP
48.882481,36214449.42,60.843204,MP
49.261009,36214412.81,60.843758,MP
49.581093,36214381.39,60.844322,MP
50.114632,36214350.08,60.844872,MP
50.286282,36214313.46,60.845428,MP
50.173717,36214282.34,60.845982,MP
49.981911,36214251.1,60.846542,MP
49.994598,36214219.95,60.847095,MP
50.312214,36214183.38,60.847649,MP
50.522488,36214152.15,60.848202,MP
50.016865,36214120.99,60.848759,MP
49.953655,36214090.01,60.849316,MP
49.243984,36214053.53,60.849869,MP
48.894917,36214022.58,60.850437,MP
49.604542,36213991.48,60.85099,MP
50.319328,36213955.04,60.851543,MP
50.647758,36213923.97,60.852097,MP
50.784649,36213892.61,60.852657,MP
51.155563,36213855.9,60.85321,MP
51.537766,36213824.62,60.853764,MP
51.65659,36213793.58,60.854321,MP
51.355198,36213756.95,60.854874,MP
51.129246,36213725.77,60.855434,MP
50.992657,36213694.47,60.855999,MP
50.793633,36213663.23,60.856556,MP
49.707134,36213626.66,60.857101,MP
49.650341,36213595.33,60.857662,MP
49.668171,36213563.85,60.858223,MP
49.853138,36213527.21,60.85878,MP
50.222878,36213496.1,60.859329,MP
50.605129,36213464.84,60.859886,MP
50.462982,36213433.77,60.860447,MP
50.757118,36213397.18,60.861008,MP
50.25211,36213366.02,60.861565,MP
50.298538,36213334.88,60.862122,MP
49.879288,36213298.24,60.862675,MP
49.30962,36213266.76,60.863235,MP
49.642208,36213235.4,60.863796,MP
49.350388,36213198.74,60.864346,MP
49.355499,36213167.41,60.86491,MP
49.336693,36213136.47,60.865463,MP
49.889034,36213105.16,60.866028,MP
50.417542,36213068.68,60.866589,MP
50.932503,36213037.16,60.867146,MP
51.465477,36213005.88,60.867706,MP
51.562531,36212969.39,60.868259,MP
51.129417,36212938.22,60.868824,MP
51.260723,36212906.79,60.869385,MP
51.227192,36212875.53,60.869942,MP
51.331509,36212839.07,60.870495,MP
51.020748,36212807.81,60.871063,MP
50.642872,36212776.46,60.871624,MP
51.082924,36212739.66,60.872181,MP
51.195251,36212708.63,60.872734,MP
51.091511,36212677.44,60.873299,MP
51.394657,36212640.49,60.873852,MP
51.597385,36212609.26,60.874416,MP
51.408401,36212577.85,60.874977,MP
51.407726,36212546.3,60.875526,MP
51.186867,36212509.46,60.876091,MP
51.471245,36212478.22,60.876648,MP
50.95055,36212446.97,60.877209,MP
50.927616,36212410.55,60.877769,MP
50.657761,36212379.24,60.87833,MP
50.414562,36212348.0,60.878899,MP
50.594181,36212311.36,60.879452,MP
51.033821,36212280.09,60.880016,MP
50.688465,36212248.63,60.880566,MP
50.792835,36212217.59,60.881138,MP
50.386131,36212180.69,60.881691,MP
50.31871,36212149.42,60.882248,MP
50.378906,36212118.11,60.882816,MP
50.520634,36212081.39,60.883377,MP
51.189137,36212049.87,60.883938,MP
51.230717,36212018.5,60.884499,MP
51.485538,36211987.08,60.885067,MP
51.121445,36211950.39,60.885616,MP
50.874184,36211919.2,60.886177,MP
50.123264,36211887.69,60.886738,MP
49.596821,36211851.08,60.887295,MP
49.758175,36211819.47,60.887863,MP
50.547279,36211787.87,60.888424,MP
51.140743,36211756.29,60.888985,MP
51.08514,36211719.52,60.889549,MP
51.258003,36211687.99,60.890114,MP
50.411388,36211656.42,60.890671,MP
49.442303,36211619.47,60.891239,MP
50.038658,36211587.97,60.8918,MP
50.073879,36211556.3,60.892357,MP
50.498131,36211524.7,60.892925,MP
50.405632,36211487.63,60.893482,MP
50.900112,36211456.02,60.894047,MP
51.486595,36211424.54,60.894604,MP
51.492142,36211392.93,60.895172,MP
51.914185,36211356.04,60.895741,MP
52.111076,36211324.3,60.896301,MP
52.120773,36211292.55,60.89687,MP
52.200829,36211260.9,60.897419,MP
52.069794,36211224.02,60.897995,MP
51.62146,36211192.61,60.89856,MP
51.751514,36211161.07,60.899124,MP
50.791451,36211124.07,60.899685,MP
50.934589,36211092.29,60.900249,MP
50.798851,36211060.6,60.900806,MP
50.521336,36211028.94,60.901367,MP
50.122536,36210991.81,60.901936,MP
50.430611,36210960.31,60.902504,MP
50.428749,36210928.63,60.903061,MP
50.658535,36210897.05,60.903622,MP
51.005257,36210860.31,60.904198,MP
51.143394,36210828.74,60.904747,MP
50.901367,36210797.19,60.905315,MP
50.933163,36210760.2,60.905872,MP
50.293308,36210728.65,60.906441,MP
49.54089,36210697.11,60.907009,MP
49.733772,36210665.58,60.90757,MP
50.066967,36210628.61,60.908138,MP
50.605896,36210596.92,60.908695,MP
49.861362,36210565.42,60.909267,MP
49.759144,36210528.45,60.909832,MP
49.7108,36210496.77,60.910397,MP
49.437637,36210465.12,60.910957,MP
49.713051,36210433.36,60.911533,MP
50.154427,36210396.48,60.91209,MP
50.181866,36210364.8,60.912659,MP
50.143936,36210333.23,60.913219,MP
50.529499,36210301.56,60.913788,MP
50.710918,36210264.24,60.914345,MP
50.552113,36210232.42,60.914928,MP
50.447453,36210200.9,60.915485,MP
50.673164,36210169.16,60.916046,MP
50.445538,36210132.05,60.916615,MP
50.131046,36210100.44,60.917183,MP
49.863949,36210068.66,60.917747,MP
50.05862,36210031.78,60.918312,MP
50.553776,36209999.83,60.91888,MP
50.686077,36209968.28,60.919441,MP
50.759865,36209936.51,60.920013,MP
51.014927,36209899.32,60.920582,MP
50.914471,36209867.47,60.92115,MP
50.733379,36209835.48,60.921707,MP
50.37595,36209803.55,60.922279,MP
50.185619,36209766.22,60.922844,MP
50.154148,36209734.43,60.923409,MP
50.117966,36209702.8,60.923977,MP
50.32502,36209671.08,60.924549,MP
50.915894,36209633.91,60.925117,MP
51.087585,36209602.07,60.925686,MP
51.203476,36209570.15,60.92625,MP
51.562084,36209538.03,60.926811,MP
51.711292,36209500.88,60.927376,MP
51.979862,36209469.03,60.927948,MP
51.708084,36209437.14,60.928516,MP
51.957767,36209405.17,60.929077,MP
51.837658,36209368.08,60.929653,MP
51.682682,36209336.13,60.930225,MP
51.781704,36209304.3,60.93079,MP
51.65601,36209272.42,60.931358,MP
51.487904,36209235.03,60.931919,MP
51.199276,36209203.15,60.932495,MP
50.6134,36209171.29,60.93306,MP
50.57312,36209139.55,60.933628,MP
50.415928,36209102.29,60.9342,MP
50.148533,36209070.71,60.934769,MP
50.497334,36209038.89,60.935337,MP
51.053699,36209001.81,60.935902,MP
51.14489,36208969.94,60.93647,MP
51.369606,36208938.02,60.937042,MP
51.488464,36208906.24,60.937611,MP
51.629684,36208868.91,60.938179,MP
52.117107,36208836.87,60.938751,MP
52.163849,36208804.64,60.939308,MP
51.905479,36208772.76,60.939884,MP
52.207203,36208735.48,60.940453,MP
51.842651,36208703.49,60.941025,MP
52.033474,36208671.47,60.941582,MP
52.03474,36208639.53,60.942158,MP
52.56057,36208602.0,60.942734,MP
52.407158,36208569.97,60.943306,MP
52.352989,36208538.15,60.943871,MP
52.038269,36208506.14,60.944447,MP
51.571346,36208474.03,60.945011,MP
51.545963,36208436.96,60.94558,MP
51.856647,36208404.92,60.946148,MP
52.032627,36208373.01,60.94672,MP
52.039257,36208335.69,60.947296,MP
51.783569,36208303.77,60.947868,MP
51.542809,36208271.58,60.948425,MP
50.833832,36208239.67,60.948997,MP
50.374401,36208207.81,60.949577,MP
50.344112,36208170.42,60.950142,MP
49.876217,36208138.41,60.95071,MP
49.528034,36208106.53,60.95129,MP
50.258709,36208074.38,60.951855,MP
51.065174,36208036.96,60.952427,MP
51.186226,36208004.97,60.952995,MP
50.895752,36207972.81,60.953571,MP
50.518734,36207940.76,60.95414,MP
49.564735,36207903.46,60.954712,MP
49.397038,36207871.0,60.955284,MP
50.125782,36207838.8,60.955853,MP
50.756065,36207806.71,60.956425,MP
50.943939,36207769.43,60.957001,MP
51.226429,36207737.43,60.957565,MP
51.609852,36207705.34,60.958141,MP
52.086746,36207673.14,60.95871,MP
52.078472,36207635.79,60.959286,MP
51.901852,36207603.55,60.959854,MP
51.654518,36207571.55,60.960426,MP
50.944599,36207539.13,60.961002,MP
50.710293,36207501.59,60.961575,MP
50.372707,36207469.43,60.962151,MP
50.811924,36207437.06,60.962715,MP
51.072876,36207404.57,60.963287,MP
51.234947,36207372.32,60.963856,MP
50.754585,36207334.52,60.964439,MP
50.830826,36207302.09,60.965012,MP
50.400322,36207269.47,60.965576,MP
49.95216,36207237.36,60.96616,MP
49.861965,36207204.95,60.966732,MP
50.194439,36207167.13,60.967304,MP
50.384094,36207134.9,60.96788,MP
50.81171,36207102.72,60.968456,MP
51.113197,36207070.47,60.969021,MP
50.979038,36207038.41,60.969604,MP
51.056976,36207000.42,60.970165,MP
51.142704,36206968.15,60.970745,MP
50.828896,36206936.02,60.971317,MP
50.255123,36206903.52,60.971889,MP
49.790085,36206871.23,60.972466,MP
49.955238,36206833.63,60.973042,MP
50.613754,36206801.5,60.97361,MP
51.307468,36206769.18,60.974194,MP
51.48666,36206736.92,60.974754,MP
51.574074,36206699.42,60.975334,MP
51.568996,36206666.98,60.975914,MP
51.416668,36206634.63,60.976479,MP
51.116974,36206602.34,60.977058,MP
51.242954,36206564.69,60.977638,MP
51.309441,36206532.44,60.978218,MP
50.965519,36206500.02,60.978786,MP
50.742313,36206467.72,60.979362,MP
50.372852,36206435.44,60.979935,MP
50.0625,36206397.83,60.980518,MP
49.456993,36206365.44,60.981087,MP
49.071491,36206332.94,60.981659,MP
49.105614,36206300.63,60.982231,MP
48.809013,36206262.77,60.982811,MP
48.62426,36206230.3,60.983387,MP
48.640511,36206197.6,60.983959,MP
49.013062,36206165.34,60.984539,MP
49.104668,36206133.02,60.985123,MP
49.971207,36206095.57,60.985695,MP
50.604774,36206063.07,60.986267,MP
50.804768,36206030.84,60.986839,MP
51.234653,36205998.55,60.987415,MP
51.561451,36205960.8,60.987995,MP
51.647926,36205928.43,60.988575,MP
51.965675,36205896.21,60.989147,MP
52.305706,36205863.82,60.989731,MP
51.944485,36205831.3,60.990303,MP
51.675919,36205793.5,60.990871,MP
51.007938,36205761.21,60.991451,MP
50.795708,36205728.71,60.992023,MP
50.263756,36205696.38,60.992607,MP
49.734653,36205658.82,60.993179,MP
49.870338,36205626.52,60.993752,MP
49.803635,36205594.06,60.994335,MP
49.879459,36205561.71,60.994911,MP
49.226242,36205529.26,60.995487,MP
49.566227,36205491.62,60.996075,MP
49.500134,36205459.02,60.996643,MP
49.973858,36205426.64,60.997223,MP
50.868553,36205394.21,60.997803,MP
50.748947,36205356.33,60.998371,MP
50.315079,36205323.68,60.998947,MP
49.542694,36205291.44,60.999531,MP
49.009254,36205258.89,61.000107,MP
48.772896,36205226.29,61.000687,MP
48.984665,36205188.36,61.001266,MP
49.270809,36205156.01,61.001839,MP
49.344013,36205123.48,61.002426,MP
49.677219,36205090.81,61.002995,MP
49.562962,36205058.39,61.003582,MP
50.192768,36205020.5,61.004154,MP
50.362755,36204988.17,61.00473,MP
50.404266,36204955.53,61.00531,MP
50.376049,36204922.99,61.005898,MP
50.878849,36204890.35,61.006462,MP
50.885906,36204852.65,61.00705,MP
50.810375,36204820.12,61.007633,MP
50.937393,36204787.9,61.008213,MP
50.856068,36204755.6,61.008785,MP
51.150139,36204717.63,61.009361,MP
51.075146,36204685.1,61.009945,MP
51.244308,36204652.51,61.010529,MP
51.60096,36204620.04,61.011112,MP
51.371365,36204582.23,61.011688,MP
51.828228,36204549.83,61.01226,MP
52.064674,36204517.24,61.012844,MP
51.892216,36204484.98,61.013424,MP
51.696312,36204447.2,61.014008,MP
51.872322,36204414.77,61.014584,MP
52.060135,36204382.29,61.015156,MP
51.291294,36204349.91,61.015739,MP
51.391369,36204311.75,61.016319,MP
51.448528,36204279.45,61.016899,MP
50.950054,36204247.01,61.017487,MP
50.776531,36204214.48,61.018063,MP
49.981293,36204182.03,61.01865,MP
49.258675,36204144.22,61.019222,MP
49.063957,36204111.52,61.019806,MP
49.087143,36204078.97,61.020382,MP
49.347198,36204046.42,61.020969,MP
49.188667,36204008.52,61.021553,MP
49.457111,36203976.18,61.022125,MP
49.200909,36203943.78,61.022705,MP
49.440773,36203911.18,61.023293,MP
49.612484,36203873.0,61.023876,MP
50.596115,36203840.41,61.024452,MP
51.071178,36203807.74,61.025036,MP
51.537262,36203775.05,61.025616,MP
51.771927,36203742.28,61.026196,MP
51.183319,36203704.45,61.026775,MP
50.988873,36203671.99,61.027359,MP
50.566193,36203639.18,61.027946,MP
50.967068,36203606.74,61.028522,MP
51.049244,36203574.24,61.029106,MP
51.279991,36203536.31,61.02969,MP
50.289272,36203503.67,61.030273,MP
50.201229,36203470.94,61.030861,MP
49.951145,36203438.04,61.031437,MP
49.292828,36203400.12,61.032021,MP
49.314838,36203367.3,61.032597,MP
49.180157,36203334.49,61.033188,MP
48.663696,36203301.64,61.033764,MP
48.501068,36203269.16,61.034351,MP
49.011284,36203231.22,61.034924,MP
49.639297,36203198.75,61.035511,MP
50.674149,36203166.15,61.036095,MP
51.080364,36203133.53,61.036682,MP
51.327545,36203100.8,61.037262,MP
51.765556,36203063.06,61.037846,MP
51.899731,36203030.11,61.038433,MP
51.279102,36202997.21,61.039013,MP
51.317883,36202964.5,61.039597,MP
51.474472,36202926.29,61.040184,MP
51.159031,36202893.63,61.04076,MP
51.24213,36202860.96,61.041351,MP
50.657295,36202828.19,61.041935,MP
50.685764,36202795.54,61.042511,MP
50.065567,36202757.29,61.043098,MP
49.591545,36202724.63,61.043682,MP
49.372608,36202691.94,61.044262,MP
49.17498,36202659.36,61.044849,MP
48.747791,36202621.31,61.045437,MP
48.191963,36202588.75,61.046024,MP
49.239861,36202555.99,61.046608,MP
49.744087,36202523.48,61.047195,MP
49.479244,36202490.82,61.047771,MP
49.936962,36202452.76,61.048355,MP
49.356613,36202420.19,61.048943,MP
48.573666,36202387.77,61.049519,MP
48.541317,36202349.85,61.050102,MP
48.595726,36202317.46,61.050697,MP
48.785229,36202284.76,61.051285,MP
49.253258,36202252.17,61.051865,MP
49.178715,36202214.11,61.052444,MP
49.537083,36202181.33,61.053036,MP
49.357731,36202148.83,61.053619,MP
49.629261,36202116.38,61.054207,MP
50.205746,36202078.32,61.054787,MP
51.076733,36202045.67,61.055374,MP
51.54792,36202012.92,61.055962,MP
51.78537,36201980.2,61.056545,MP
51.784569,36201947.29,61.057137,MP
52.155724,36201909.36,61.057724,MP
52.107059,36201876.78,61.058308,MP
52.06134,36201844.22,61.058895,MP
51.889622,36201811.42,61.059471,MP
51.711227,36201773.63,61.06007,MP
51.586796,36201740.87,61.060646,MP
51.771198,36201708.1,61.061237,MP
52.073349,36201675.25,61.061825,MP
52.30901,36201637.08,61.062412,MP
51.930271,36201604.45,61.063,MP
51.834354,36201571.69,61.063587,MP
51.573692,36201538.6,61.064175,MP
51.39222,36201505.62,61.064762,MP
51.266464,36201467.28,61.06535,MP
51.006763,36201434.69,61.065937,MP
50.92252,36201401.84,61.066517,MP
50.308445,36201369.3,61.067104,MP
50.199974,36201330.97,61.067696,MP
49.825172,36201298.14,61.068283,MP
49.678749,36201265.19,61.068871,MP
49.745686,36201232.25,61.069469,MP
50.357494,36201199.59,61.070045,MP
50.895805,36201161.53,61.070629,MP
51.394352,36201128.75,61.07122,MP
51.26392,36201095.93,61.071808,MP
51.704876,36201063.08,61.072395,MP
51.993256,36201024.92,61.072983,MP
51.941238,36200992.29,61.073563,MP
51.835499,36200959.4,61.074165,MP
51.535751,36200926.5,61.074753,MP
51.372639,36200888.36,61.07534,MP
51.958809,36200855.37,61.075928,MP
51.908081,36200822.54,61.076515,MP
51.642311,36200789.5,61.077103,MP
51.319141,36200756.48,61.07769,MP
51.00861,36200718.01,61.078285,MP
50.111847,36200685.27,61.078873,MP
49.723568,36200652.46,61.07946,MP
48.845905,36200619.5,61.080048,MP
48.696648,36200586.6,61.080639,MP
48.959858,36200548.37,61.081223,MP
49.573372,36200515.34,61.081814,MP
50.294258,36200482.31,61.082401,MP
50.827824,36200449.59,61.082989,MP
51.310699,36200411.43,61.083584,MP
51.927036,36200378.46,61.084171,MP
51.912952,36200345.54,61.084759,MP
52.283409,36200312.71,61.08535,MP
52.260334,36200279.93,61.085949,MP
52.37252,36200241.5,61.086525,MP
51.715816,36200208.41,61.087112,MP
51.703827,36200175.17,61.087711,MP
51.188904,36200142.21,61.088303,MP
51.726063,36200103.8,61.08889,MP
51.24696,36200070.62,61.089485,MP
51.388565,36200037.26,61.090065,MP
51.548363,36200004.44,61.090668,MP
51.403816,36199971.46,61.091251,MP
51.658661,36199933.24,61.091854,MP
51.831524,36199900.26,61.092426,MP
51.549183,36199867.58,61.093025,MP
51.11898,36199834.61,61.093613,MP
50.865253,36199796.51,61.094204,MP
50.56776,36199763.73,61.094799,MP
49.919109,36199730.87,61.095387,MP
49.64188,36199698.24,61.095974,MP
49.312782,36199660.09,61.096569,MP
49.230988,36199627.09,61.097164,MP
49.372337,36199594.12,61.097755,MP
49.540569,36199561.08,61.098343,MP
49.554626,36199522.83,61.098946,MP
49.44878,36199489.69,61.099533,MP
49.762177,36199456.77,61.100121,MP
49.534,36199423.54,61.100712,MP
49.423985,36199390.41,61.101299,MP
49.770699,36199351.92,61.101894,MP
49.760448,36199319.13,61.102482,MP
49.962288,36199285.8,61.103092,MP
50.16346,36199252.82,61.103672,MP
50.103054,36199219.73,61.104263,MP
50.379826,36199181.25,61.104862,MP
49.801765,36199147.88,61.105438,MP
49.485416,36199114.47,61.106056,MP
49.350964,36199081.4,61.106632,MP
49.283203,36199048.45,61.107231,MP
49.727581,36199009.92,61.107822,MP
50.573475,36198977.09,61.10841,MP
50.662045,36198944.23,61.109005,MP
51.214001,36198911.28,61.1096,MP
51.080765,36198872.72,61.110195,MP
51.128441,36198839.67,61.110798,MP
51.187218,36198806.69,61.111374,MP
51.190651,36198773.68,61.111977,MP
51.133152,36198740.69,61.11256,MP
50.993324,36198702.53,61.113152,MP
50.739578,36198669.44,61.113754,MP
51.056862,36198636.47,61.114346,MP
50.909279,36198603.61,61.114941,MP
49.943062,36198565.24,61.115536,MP
49.693916,36198532.16,61.116131,MP
49.611301,36198499.14,61.116722,MP
50.070896,36198466.07,61.117321,MP
49.831291,36198427.53,61.117912,MP
49.494019,36198394.47,61.1185,MP
49.773148,36198361.31,61.119091,MP
50.80872,36198328.28,61.119694,MP
51.103481,36198295.39,61.120289,MP
51.219273,36198257.15,61.120884,MP
51.248024,36198223.97,61.121479,MP
50.845879,36198190.89,61.12207,MP
50.350945,36198157.83,61.122665,MP
50.049526,36198119.58,61.123257,MP
49.799339,36198087.0,61.123852,MP
49.592072,36198054.09,61.124451,MP
49.862915,36198021.26,61.125042,MP
50.508244,36197982.84,61.125645,MP
50.85186,36197949.94,61.126236,MP
50.784756,36197917.06,61.126835,MP
50.770546,36197878.78,61.12743,MP
50.94978,36197845.72,61.128029,MP
51.235126,36197812.95,61.12862,MP
51.617867,36197779.82,61.129215,MP
51.221676,36197741.38,61.129826,MP
51.225842,36197708.43,61.130409,MP
51.214878,36197675.59,61.131012,MP
